text_id,aspect,evidence_span,polarity,confidence,model,latency_ms
4,الفندق,الفندق,Positive,0.9959,pyabsa-multilingual,60658
4,الخدمات,الخدمات,Positive,0.991,pyabsa-multilingual,60658
4,الاسعار,الاسعار,Negative,0.7595,pyabsa-multilingual,60658
5,views,views,Positive,0.9986,pyabsa-multilingual,60658
5,place,place,Positive,0.9986,pyabsa-multilingual,60658
6,مجهز,مجهز,Positive,0.9604,pyabsa-multilingual,60658
7,السعر,السعر,Negative,0.9915,pyabsa-multilingual,60658
11,الحمامات,الحمامات,Negative,0.9967,pyabsa-multilingual,60658
13,موقع,موقع,Positive,0.9983,pyabsa-multilingual,60658
13,ابداع,ابداع,Positive,0.9986,pyabsa-multilingual,60658
14,مكان,مكان,Positive,0.9962,pyabsa-multilingual,60658
14,وجه,وجه,Positive,0.9965,pyabsa-multilingual,60658
14,عمال نظافة,عمال نظافة,Positive,0.9946,pyabsa-multilingual,60658
14,مناظر,مناظر,Positive,0.9852,pyabsa-multilingual,60658
14,قصر,قصر,Positive,0.9645,pyabsa-multilingual,60658
14,والحدائق المحيطة,والحدائق المحيطة,Positive,0.9386,pyabsa-multilingual,60658
15,موقعه,موقعه,Positive,0.9622,pyabsa-multilingual,60658
15,فندق,فندق,Negative,0.9408,pyabsa-multilingual,60658
16,سيئه,سيئه,Negative,0.997,pyabsa-multilingual,60658
17,مكان,مكان,Positive,0.993,pyabsa-multilingual,60658
17,الحدائق,الحدائق,Positive,0.8949,pyabsa-multilingual,60658
19,بقعه,بقعه,Positive,0.8504,pyabsa-multilingual,60658
20,فندق,فندق,Positive,0.9971,pyabsa-multilingual,60658
20,تيم عمل,تيم عمل,Positive,0.9988,pyabsa-multilingual,60658
21,منتزه,منتزه,Positive,0.9988,pyabsa-multilingual,60658
22,مكان,مكان,Positive,0.9989,pyabsa-multilingual,60658
24,الكابتن,الكابتن,Neutral,0.4745,pyabsa-multilingual,60658
25,منتزه,منتزه,Negative,0.9926,pyabsa-multilingual,60658
26,الفعاليات,الفعاليات,Positive,0.9985,pyabsa-multilingual,60658
27,الاستقبال,الاستقبال,Positive,0.9347,pyabsa-multilingual,60658
27,السعر,السعر,Positive,0.5639,pyabsa-multilingual,60658
27,الفطور,الفطور,Neutral,0.9247,pyabsa-multilingual,60658
28,قاعات,قاعات,Positive,0.8846,pyabsa-multilingual,60658
29,المطلات,المطلات,Positive,0.9983,pyabsa-multilingual,60658
29,المرافق,المرافق,Positive,0.9975,pyabsa-multilingual,60658
29,العاب الاطفال,العاب الاطفال,Positive,0.998,pyabsa-multilingual,60658
30,المكان,المكان,Positive,0.9965,pyabsa-multilingual,60658
31,السد,السد,Positive,0.5178,pyabsa-multilingual,60658
33,المكان,المكان,Positive,0.898,pyabsa-multilingual,60658
34,اللوبي,اللوبي,Positive,0.993,pyabsa-multilingual,60658
34,الغرف,الغرف,Negative,0.985,pyabsa-multilingual,60658
35,واجهه,واجهه,Positive,0.9979,pyabsa-multilingual,60658
38,مكان,مكان,Positive,0.9988,pyabsa-multilingual,60658
39,الفنادق نظافه,الفنادق نظافه,Positive,0.9985,pyabsa-multilingual,60658
39,للمواعيد,للمواعيد,Positive,0.9984,pyabsa-multilingual,60658
39,جلسات,جلسات,Positive,0.9979,pyabsa-multilingual,60658
40,محلات,محلات,Negative,0.7539,pyabsa-multilingual,60658
40,المكان,المكان,Positive,0.6026,pyabsa-multilingual,60658
42,مواقف,مواقف,Negative,0.9965,pyabsa-multilingual,60658
43,الحديقة,الحديقة,Positive,0.6831,pyabsa-multilingual,60658
43,النافورة,النافورة,Positive,0.9613,pyabsa-multilingual,60658
43,حمامات,حمامات,Positive,0.8185,pyabsa-multilingual,60658
43,ملاعب,ملاعب,Positive,0.7645,pyabsa-multilingual,60658
43,الجلسات,الجلسات,Negative,0.5472,pyabsa-multilingual,60658
44,مكان,مكان,Positive,0.9962,pyabsa-multilingual,60658
44,القريه,القريه,Positive,0.9949,pyabsa-multilingual,60658
44,للسيارات,للسيارات,Positive,0.9944,pyabsa-multilingual,60658
44,حديقه,حديقه,Positive,0.9929,pyabsa-multilingual,60658
44,مياه موقعها,مياه موقعها,Positive,0.9934,pyabsa-multilingual,60658
45,مكان,مكان,Positive,0.9987,pyabsa-multilingual,60658
47,شاطئ,شاطئ,Positive,0.9986,pyabsa-multilingual,60658
48,موقع,موقع,Positive,0.9988,pyabsa-multilingual,60658
48,جميل,جميل,Positive,0.9988,pyabsa-multilingual,60658
48,نظيف,نظيف,Positive,0.9989,pyabsa-multilingual,60658
49,للخدمات,للخدمات,Positive,0.9986,pyabsa-multilingual,60658
49,الغرف,الغرف,Positive,0.9987,pyabsa-multilingual,60658
49,المواقف,المواقف,Positive,0.9987,pyabsa-multilingual,60658
52,الاستقبال,الاستقبال,Positive,0.9968,pyabsa-multilingual,60658
54,خدمات,خدمات,Negative,0.9012,pyabsa-multilingual,60658
55,العاملين,العاملين,Positive,0.4891,pyabsa-multilingual,60658
56,مجمع,مجمع,Positive,0.9979,pyabsa-multilingual,60658
57,التكامل,التكامل,Positive,0.9983,pyabsa-multilingual,60658
58,الفعاليات,الفعاليات,Positive,0.9665,pyabsa-multilingual,60658
58,الالعاب,الالعاب,Negative,0.9454,pyabsa-multilingual,60658
58,المكان,المكان,Negative,0.6071,pyabsa-multilingual,60658
59,مكان,مكان,Positive,0.9921,pyabsa-multilingual,60658
59,خضراء,خضراء,Positive,0.9859,pyabsa-multilingual,60658
59,المقاهي,المقاهي,Neutral,0.5385,pyabsa-multilingual,60658
61,جممميل,جممميل,Positive,0.9989,pyabsa-multilingual,60658
63,معلم,معلم,Positive,0.9987,pyabsa-multilingual,60658
66,entrance fee,entrance fee,Positive,0.8622,pyabsa-multilingual,60658
67,nature,nature,Positive,0.9974,pyabsa-multilingual,60658
68,أماكن,أماكن,Positive,0.9988,pyabsa-multilingual,60658
69,الأسعار,الأسعار,Negative,0.9099,pyabsa-multilingual,60658
69,للسيارات,للسيارات,Negative,0.902,pyabsa-multilingual,60658
71,منطقه,منطقه,Positive,0.9981,pyabsa-multilingual,60658
72,حديقة,حديقة,Positive,0.998,pyabsa-multilingual,60658
72,الممشى,الممشى,Positive,0.9986,pyabsa-multilingual,60658
73,لوحات,لوحات,Positive,0.9021,pyabsa-multilingual,60658
73,متاحف,متاحف,Positive,0.9615,pyabsa-multilingual,60658
73,ومقهى .,ومقهى .,Positive,0.9343,pyabsa-multilingual,60658
74,مكان,مكان,Positive,0.9965,pyabsa-multilingual,60658
74,الخدمات,الخدمات,Positive,0.9973,pyabsa-multilingual,60658
75,طبيعة,طبيعة,Positive,0.9986,pyabsa-multilingual,60658
76,حديقة,حديقة,Positive,0.9953,pyabsa-multilingual,60658
76,نافورة,نافورة,Positive,0.9945,pyabsa-multilingual,60658
79,حاويات,حاويات,Negative,0.9918,pyabsa-multilingual,60658
80,منتجع,منتجع,Positive,0.9984,pyabsa-multilingual,60658
80,فلل,فلل,Positive,0.9982,pyabsa-multilingual,60658
80,خيول,خيول,Positive,0.9985,pyabsa-multilingual,60658
81,المساحة,المساحة,Negative,0.9959,pyabsa-multilingual,60658
81,المياة,المياة,Negative,0.9956,pyabsa-multilingual,60658
83,water,water,Negative,0.9914,pyabsa-multilingual,60658
83,place,place,Positive,0.9815,pyabsa-multilingual,60658
85,beach,beach,Positive,0.8849,pyabsa-multilingual,60658
85,portion,portion,Neutral,0.7025,pyabsa-multilingual,60658
85,shops,shops,Positive,0.5809,pyabsa-multilingual,60658
86,طباخ,طباخ,Positive,0.9982,pyabsa-multilingual,60658
89,متنفس,متنفس,Positive,0.9985,pyabsa-multilingual,60658
89,رياضى,رياضى,Positive,0.9982,pyabsa-multilingual,60658
90,الاماكن,الاماكن,Positive,0.9983,pyabsa-multilingual,60658
91,شاطئ,شاطئ,Positive,0.9859,pyabsa-multilingual,60658
93,منتزه,منتزه,Positive,0.9961,pyabsa-multilingual,60658
93,رائعة,رائعة,Positive,0.9939,pyabsa-multilingual,60658
93,خدمات,خدمات,Negative,0.989,pyabsa-multilingual,60658
94,مكان,مكان,Positive,0.993,pyabsa-multilingual,60658
94,الحدائق,الحدائق,Positive,0.8949,pyabsa-multilingual,60658
96,الجبل,الجبل,Positive,0.9825,pyabsa-multilingual,60658
97,valleys,valleys,Positive,0.9983,pyabsa-multilingual,60658
98,وجلساته كثيرة,وجلساته كثيرة,Positive,0.9987,pyabsa-multilingual,60658
99,منتزه,منتزه,Positive,0.9925,pyabsa-multilingual,60658
0,outpost,outpost,Positive,0.9969,pyabsa-multilingual,46788
1,BBQ,BBQ,Neutral,0.6547,pyabsa-multilingual,46788
1,security,security,Negative,0.9581,pyabsa-multilingual,46788
1,area,area,Negative,0.9604,pyabsa-multilingual,46788
2,park,park,Positive,0.986,pyabsa-multilingual,46788
2,fountain,fountain,Positive,0.9683,pyabsa-multilingual,46788
3,عمال نظافه,عمال نظافه,Positive,0.9712,pyabsa-multilingual,46788
3,العاب,العاب,Neutral,0.4896,pyabsa-multilingual,46788
4,اماكن,اماكن,Negative,0.9964,pyabsa-multilingual,46788
7,حديقه,حديقه,Positive,0.9988,pyabsa-multilingual,46788
9,shopping mall,shopping mall,Positive,0.9958,pyabsa-multilingual,46788
9,products,products,Positive,0.9946,pyabsa-multilingual,46788
10,مول,مول,Positive,0.9983,pyabsa-multilingual,46788
11,الحرم,الحرم,Positive,0.5104,pyabsa-multilingual,46788
12,الأحساء,الأحساء,Negative,0.6004,pyabsa-multilingual,46788
13,activities,activities,Neutral,0.9373,pyabsa-multilingual,46788
13,staff,staff,Neutral,0.9718,pyabsa-multilingual,46788
14,الاستقبال,الاستقبال,Negative,0.6883,pyabsa-multilingual,46788
14,والنظافه,والنظافه,Negative,0.9262,pyabsa-multilingual,46788
15,مخيمات,مخيمات,Negative,0.996,pyabsa-multilingual,46788
16,مكان,مكان,Positive,0.9805,pyabsa-multilingual,46788
16,مناظر,مناظر,Positive,0.9822,pyabsa-multilingual,46788
17,شاطيء,شاطيء,Positive,0.9988,pyabsa-multilingual,46788
18,خدمات,خدمات,Negative,0.9857,pyabsa-multilingual,46788
18,الغرف,الغرف,Negative,0.9921,pyabsa-multilingual,46788
19,مكان,مكان,Positive,0.9987,pyabsa-multilingual,46788
20,موالات,موالات,Positive,0.9981,pyabsa-multilingual,46788
21,nature,nature,Positive,0.9987,pyabsa-multilingual,46788
21,sky,sky,Positive,0.9987,pyabsa-multilingual,46788
21,air,air,Positive,0.9987,pyabsa-multilingual,46788
24,park,park,Positive,0.9702,pyabsa-multilingual,46788
24,environment,environment,Positive,0.9921,pyabsa-multilingual,46788
25,Malls,Malls,Positive,0.9981,pyabsa-multilingual,46788
28,موقع,موقع,Positive,0.9986,pyabsa-multilingual,46788
30,منظر,منظر,Positive,0.9835,pyabsa-multilingual,46788
31,واضافه,واضافه,Positive,0.9987,pyabsa-multilingual,46788
31,الباحه,الباحه,Positive,0.997,pyabsa-multilingual,46788
33,ذكريات,ذكريات,Positive,0.6412,pyabsa-multilingual,46788
37,place,place,Positive,0.9978,pyabsa-multilingual,46788
37,water,water,Positive,0.994,pyabsa-multilingual,46788
38,المكان,المكان,Positive,0.9984,pyabsa-multilingual,46788
38,مرتب والاستقبال ممتاز,مرتب والاستقبال ممتاز,Positive,0.9986,pyabsa-multilingual,46788
38,العاملين,العاملين,Positive,0.9978,pyabsa-multilingual,46788
39,place,place,Positive,0.9985,pyabsa-multilingual,46788
40,المنتزه,المنتزه,Positive,0.9305,pyabsa-multilingual,46788
41,شقق,شقق,Positive,0.4329,pyabsa-multilingual,46788
42,place,place,Positive,0.8182,pyabsa-multilingual,46788
44,بقعة,بقعة,Positive,0.8802,pyabsa-multilingual,46788
45,شيء,شيء,Positive,0.9985,pyabsa-multilingual,46788
48,التعامل,التعامل,Negative,0.9964,pyabsa-multilingual,46788
48,تحتاج,تحتاج,Negative,0.9966,pyabsa-multilingual,46788
48,السعر,السعر,Negative,0.9961,pyabsa-multilingual,46788
48,شاليه,شاليه,Negative,0.9918,pyabsa-multilingual,46788
50,حدائق,حدائق,Positive,0.9921,pyabsa-multilingual,46788
50,قطار,قطار,Positive,0.9664,pyabsa-multilingual,46788
51,place,place,Positive,0.9983,pyabsa-multilingual,46788
52,خدمات,خدمات,Negative,0.9951,pyabsa-multilingual,46788
54,مكان,مكان,Positive,0.7792,pyabsa-multilingual,46788
55,بيت الشباب,بيت الشباب,Positive,0.9339,pyabsa-multilingual,46788
60,park,park,Positive,0.9201,pyabsa-multilingual,46788
62,مكان,مكان,Positive,0.9987,pyabsa-multilingual,46788
64,المنتزه,المنتزه,Positive,0.9569,pyabsa-multilingual,46788
64,الدرج,الدرج,Negative,0.7751,pyabsa-multilingual,46788
64,المواقف,المواقف,Negative,0.6979,pyabsa-multilingual,46788
65,اجواء,اجواء,Positive,0.662,pyabsa-multilingual,46788
66,منتزه,منتزه,Positive,0.9988,pyabsa-multilingual,46788
68,منتزه,منتزه,Positive,0.64,pyabsa-multilingual,46788
68,ملاهي,ملاهي,Positive,0.486,pyabsa-multilingual,46788
68,الادارة,الادارة,Negative,0.9165,pyabsa-multilingual,46788
70,مكان,مكان,Positive,0.9988,pyabsa-multilingual,46788
72,dolphins,dolphins,Negative,0.9897,pyabsa-multilingual,46788
72,show,show,Negative,0.8888,pyabsa-multilingual,46788
73,مركز تسوق,مركز تسوق,Positive,0.9956,pyabsa-multilingual,46788
73,مواقف,مواقف,Positive,0.9919,pyabsa-multilingual,46788
78,المكان,المكان,Neutral,0.8654,pyabsa-multilingual,46788
78,الشلال,الشلال,Neutral,0.4279,pyabsa-multilingual,46788
81,الاجر,الاجر,Negative,0.9954,pyabsa-multilingual,46788
85,place,place,Positive,0.8891,pyabsa-multilingual,46788
87,مكان,مكان,Positive,0.9848,pyabsa-multilingual,46788
89,طعم,طعم,Positive,0.9988,pyabsa-multilingual,46788
90,place,place,Positive,0.9984,pyabsa-multilingual,46788
91,الفندق,الفندق,Positive,0.9938,pyabsa-multilingual,46788
91,الاستقبال,الاستقبال,Negative,0.6602,pyabsa-multilingual,46788
92,مكان,مكان,Positive,0.9983,pyabsa-multilingual,46788
95,خدمات,خدمات,Negative,0.9971,pyabsa-multilingual,46788
95,الغرف,الغرف,Negative,0.9972,pyabsa-multilingual,46788
96,نظافة,نظافة,Positive,0.9909,pyabsa-multilingual,46788
96,السعر,السعر,Negative,0.9853,pyabsa-multilingual,46788
97,فندق,فندق,Positive,0.9988,pyabsa-multilingual,46788
98,beach,beach,Positive,0.9417,pyabsa-multilingual,46788
99,مول,مول,Positive,0.9984,pyabsa-multilingual,46788
1,خدمة,خدمة,Negative,0.9968,pyabsa-multilingual,44943
2,place,place,Positive,0.998,pyabsa-multilingual,44943
3,مكان,مكان,Neutral,0.5306,pyabsa-multilingual,44943
5,المكان,المكان,Positive,0.8955,pyabsa-multilingual,44943
5,رسوم الدخول,رسوم الدخول,Negative,0.9819,pyabsa-multilingual,44943
6,فطورهم بوفيه,فطورهم بوفيه,Positive,0.9982,pyabsa-multilingual,44943
7,park,park,Positive,0.9975,pyabsa-multilingual,44943
8,قلعه,قلعه,Positive,0.9651,pyabsa-multilingual,44943
9,منتزه,منتزه,Positive,0.9988,pyabsa-multilingual,44943
11,أجواء,أجواء,Positive,0.9985,pyabsa-multilingual,44943
12,فندق,فندق,Positive,0.9967,pyabsa-multilingual,44943
14,mall,mall,Positive,0.9964,pyabsa-multilingual,44943
17,rooms,rooms,Negative,0.9969,pyabsa-multilingual,44943
18,مكان,مكان,Positive,0.9988,pyabsa-multilingual,44943
19,الموقع,الموقع,Positive,0.9696,pyabsa-multilingual,44943
21,حديقه,حديقه,Positive,0.9816,pyabsa-multilingual,44943
21,أشجار,أشجار,Negative,0.9352,pyabsa-multilingual,44943
21,النافورة,النافورة,Negative,0.8579,pyabsa-multilingual,44943
22,الجميلة,الجميلة,Positive,0.9988,pyabsa-multilingual,44943
23,المكان,المكان,Positive,0.9934,pyabsa-multilingual,44943
24,place,place,Positive,0.9782,pyabsa-multilingual,44943
24,park,park,Positive,0.9126,pyabsa-multilingual,44943
26,مكان,مكان,Positive,0.9988,pyabsa-multilingual,44943
27,park,park,Positive,0.973,pyabsa-multilingual,44943
29,مكان,مكان,Neutral,0.6965,pyabsa-multilingual,44943
30,مكان,مكان,Positive,0.9837,pyabsa-multilingual,44943
30,المياه,المياه,Negative,0.6375,pyabsa-multilingual,44943
30,شبكه جوال,شبكه جوال,Negative,0.975,pyabsa-multilingual,44943
31,الاضاءة,الاضاءة,Negative,0.9934,pyabsa-multilingual,44943
31,قهوه,قهوه,Positive,0.5732,pyabsa-multilingual,44943
32,الخدمات,الخدمات,Negative,0.9925,pyabsa-multilingual,44943
33,ملاهي,ملاهي,Positive,0.9957,pyabsa-multilingual,44943
33,خضراء,خضراء,Positive,0.9923,pyabsa-multilingual,44943
33,والبحر نظيف,والبحر نظيف,Positive,0.9506,pyabsa-multilingual,44943
35,view,view,Positive,0.9809,pyabsa-multilingual,44943
36,أثاث,أثاث,Negative,0.9971,pyabsa-multilingual,44943
37,تجربه,تجربه,Positive,0.9987,pyabsa-multilingual,44943
41,خدمه,خدمه,Positive,0.9949,pyabsa-multilingual,44943
41,قسم لعوائل,قسم لعوائل,Positive,0.535,pyabsa-multilingual,44943
42,اغاني,اغاني,Negative,0.9968,pyabsa-multilingual,44943
43,متنزه,متنزه,Positive,0.9974,pyabsa-multilingual,44943
43,اماكن الجلوس,اماكن الجلوس,Positive,0.8824,pyabsa-multilingual,44943
45,مكان,مكان,Positive,0.9989,pyabsa-multilingual,44943
46,ايسكريم,ايسكريم,Positive,0.9986,pyabsa-multilingual,44943
50,الخدمات,الخدمات,Negative,0.9758,pyabsa-multilingual,44943
50,محطة,محطة,Negative,0.9706,pyabsa-multilingual,44943
54,قلعه,قلعه,Positive,0.9929,pyabsa-multilingual,44943
